retailer,diamond_type,shape,polish,symmetry,fluorescence,retail_price,price_carat,qualityScore,qualityMaxScore,cut,color,clarity,carat,report,price_2025,price_carat_2025
rosella,lab,round,Excellent,Excellent,None,910.0,827.27,18.0,18.0,super ideal,D,VVS2,1.1,IGI,910.0,827.27
serenade diamonds,lab,round,Excellent,Excellent,None,906.0,823.64,18.0,18.0,super ideal,D,VVS2,1.1,IGI,906.0,823.64
silva diamonds,lab,round,Excellent,Excellent,None,905.0,822.73,18.0,18.0,super ideal,D,VVS2,1.1,IGI,905.0,822.73
stellar radiance,lab,round,Excellent,Excellent,None,908.0,825.45,18.0,18.0,super ideal,D,VVS2,1.1,IGI,908.0,825.45
summit gems,lab,round,Excellent,Excellent,None,904.0,821.82,18.0,18.0,super ideal,D,VVS2,1.1,IGI,904.0,821.82
taiga gems,lab,round,Excellent,Excellent,None,908.0,825.45,18.0,18.0,super ideal,D,VVS2,1.1,IGI,908.0,825.45
temperley,lab,round,Excellent,Excellent,None,912.0,829.09,18.0,18.0,super ideal,D,VVS2,1.1,IGI,912.0,829.09
thalassa gems,lab,round,Excellent,Excellent,None,906.0,823.64,18.0,18.0,super ideal,D,VVS2,1.1,IGI,906.0,823.64
vega diamonds,lab,round,Excellent,Excellent,None,880.0,800.0,18.0,18.0,super ideal,D,VVS2,1.1,IGI,880.0,800.0
white lily,lab,round,Excellent,Excellent,None,913.0,830.0,18.0,18.0,super ideal,D,VVS2,1.1,IGI,913.0,830.0
michelle kennedy,lab,round,Excellent,Excellent,None,305.46,803.84,18.0,18.0,ideal,E,VS2,0.38,IGI,305.46,803.84
jane brear,lab,round,Excellent,Excellent,None,647.74,647.74,18.0,18.0,ideal,I,VS1,1.0,IGI,647.74,647.74
michelle kennedy,lab,round,Excellent,Excellent,None,657.7,657.7,18.0,18.0,ideal,I,VS1,1.0,IGI,657.7,657.7
55 e diamonds,lab,pear,Very Good,Excellent,None,643.0,714.44,15.0,15.0,super ideal,F,VS2,0.9,IGI,643.0,714.44
cv diamonds,lab,pear,Excellent,Excellent,None,721.38,801.53,15.0,15.0,super ideal,F,VS2,0.9,IGI,721.38,801.53
eternity fine jewelers,lab,pear,Excellent,Excellent,None,665.0,738.89,15.0,15.0,super ideal,F,VS2,0.9,IGI,665.0,738.89
hoseki,lab,pear,Excellent,Very Good,None,663.0,736.67,15.0,15.0,super ideal,F,VS2,0.9,IGI,663.0,736.67
irene jewelry,lab,pear,Very Good,Very Good,None,660.0,733.33,15.0,15.0,super ideal,F,VS2,0.9,IGI,660.0,733.33
jane brear,lab,pear,Excellent,Excellent,None,676.0,751.11,15.0,15.0,super ideal,F,VS2,0.9,IGI,676.0,751.11
lotus creation,lab,pear,Excellent,Excellent,None,668.0,742.22,15.0,15.0,super ideal,F,VS2,0.9,IGI,668.0,742.22
mei & co,lab,pear,Excellent,Excellent,None,696.0,773.33,15.0,15.0,super ideal,F,VS2,0.9,IGI,696.0,773.33
michelle kennedy,lab,pear,Excellent,Excellent,None,752.82,836.47,15.0,15.0,super ideal,F,VS2,0.9,IGI,752.82,836.47
sonata gems,lab,pear,Excellent,Very Good,None,667.0,741.11,15.0,15.0,super ideal,F,VS2,0.9,IGI,667.0,741.11
sunset gems,lab,pear,Excellent,Excellent,None,664.99,738.88,15.0,15.0,super ideal,F,VS2,0.9,IGI,664.99,738.88
temperley,lab,pear,Excellent,Excellent,None,704.46,782.73,15.0,15.0,super ideal,F,VS2,0.9,IGI,704.46,782.73
white lily,lab,pear,Excellent,Excellent,None,667.0,741.11,15.0,15.0,super ideal,F,VS2,0.9,IGI,667.0,741.11
diamonds by zoya,lab,cushion,Excellent,Excellent,None,2609.0,1266.5,15.0,15.0,super ideal,F,VVS2,2.06,IGI,2609.0,1266.5
ember star,lab,cushion,Excellent,Excellent,None,2622.0,1272.82,15.0,15.0,super ideal,F,VVS2,2.06,IGI,2622.0,1272.82
emilia sterling,lab,cushion,Excellent,Excellent,None,2636.79,1280.0,15.0,15.0,super ideal,F,VVS2,2.06,IGI,2636.79,1280.0
eterna luxe,lab,cushion,Excellent,Excellent,None,2713.0,1316.99,15.0,15.0,super ideal,F,VVS2,2.06,IGI,2713.0,1316.99
fuji diamonds,lab,cushion,Excellent,Excellent,None,2681.19,1301.55,15.0,15.0,super ideal,F,VVS2,2.06,IGI,2681.19,1301.55
jane brear,lab,cushion,Excellent,Excellent,None,2767.0,1343.2,15.0,15.0,super ideal,F,VVS2,2.06,IGI,2767.0,1343.2
lunar diamonds,lab,cushion,Excellent,Excellent,None,2685.0,1303.4,15.0,15.0,super ideal,F,VVS2,2.06,IGI,2685.0,1303.4
marlowe & co,lab,cushion,Excellent,Excellent,None,2771.08,1345.18,15.0,15.0,super ideal,F,VVS2,2.06,IGI,2771.08,1345.18
michelle kennedy,lab,cushion,Excellent,Excellent,None,2786.0,1352.43,15.0,15.0,super ideal,F,VVS2,2.06,IGI,2786.0,1352.43
nebula stones,lab,cushion,Excellent,Excellent,None,2754.0,1336.89,15.0,15.0,super ideal,F,VVS2,2.06,IGI,2754.0,1336.89
periwinkle stones,lab,cushion,Excellent,Excellent,None,2740.0,1330.1,15.0,15.0,super ideal,F,VVS2,2.06,IGI,2740.0,1330.1
rosella,lab,cushion,Excellent,Excellent,None,2624.24,1273.9,15.0,15.0,super ideal,F,VVS2,2.06,IGI,2624.24,1273.9
sunset gems,lab,cushion,Excellent,Excellent,None,2666.0,1294.17,15.0,15.0,super ideal,F,VVS2,2.06,IGI,2666.0,1294.17
temperley,lab,cushion,Excellent,Excellent,None,2729.28,1324.89,15.0,15.0,super ideal,F,VVS2,2.06,IGI,2729.28,1324.89
verve jewels,lab,cushion,Excellent,Excellent,None,2650.0,1286.41,15.0,15.0,super ideal,F,VVS2,2.06,IGI,2650.0,1286.41
white lily,lab,cushion,Excellent,Excellent,None,2729.28,1324.89,15.0,15.0,super ideal,F,VVS2,2.06,IGI,2729.28,1324.89
albert's creations,lab,oval,Excellent,Excellent,None,4754.0,1574.17,15.0,15.0,very good,E,VS2,3.02,IGI,4754.0,1574.17
avignon diamonds,lab,oval,Excellent,Excellent,None,4502.81,1491.0,15.0,15.0,very good,E,VS2,3.02,IGI,4502.81,1491.0
bayside gems,lab,oval,Excellent,Excellent,None,4697.67,1555.52,15.0,15.0,very good,E,VS2,3.02,IGI,4697.67,1555.52
jane brear,lab,oval,Excellent,Excellent,None,4681.48,1550.16,15.0,15.0,very good,E,VS2,3.02,IGI,4681.48,1550.16
michelle kennedy,lab,oval,Excellent,Excellent,None,4715.3,1561.36,15.0,15.0,very good,E,VS2,3.02,IGI,4715.3,1561.36
rosella,lab,oval,Excellent,Excellent,None,4575.0,1514.9,15.0,15.0,very good,E,VS2,3.02,IGI,4575.0,1514.9
taiga gems,lab,oval,Excellent,Excellent,None,4743.0,1570.53,15.0,15.0,very good,E,VS2,3.02,IGI,4743.0,1570.53
temperley,lab,oval,Excellent,Excellent,None,4746.0,1571.52,15.0,15.0,very good,E,VS2,3.02,IGI,4746.0,1571.52
the diamond source,lab,oval,Excellent,Excellent,None,4694.0,1554.3,14.0,15.0,very good,E,VS2,3.02,IGI,4694.0,1554.3
vega diamonds,lab,oval,Excellent,Excellent,None,4564.0,1511.26,15.0,15.0,very good,E,VS2,3.02,IGI,4564.0,1511.26
cv diamonds,lab,round,Excellent,Excellent,None,1175.0,870.37,18.0,18.0,super ideal,E,VVS2,1.35,IGI,1175.0,870.37
cornerstone,lab,round,Excellent,Excellent,None,1183.0,876.3,18.0,18.0,super ideal,E,VVS2,1.35,IGI,1183.0,876.3
ember star,lab,round,Excellent,Excellent,None,1127.0,834.81,18.0,18.0,super ideal,E,VVS2,1.35,IGI,1127.0,834.81
emilia sterling,lab,round,Excellent,Excellent,None,1140.0,844.44,18.0,18.0,super ideal,E,VVS2,1.35,IGI,1140.0,844.44
eternity fine jewelers,lab,round,Excellent,Excellent,None,1174.1,869.7,18.0,18.0,super ideal,E,VVS2,1.35,IGI,1174.1,869.7
jane brear,lab,round,Excellent,Excellent,None,1215.0,900.0,18.0,18.0,super ideal,E,VVS2,1.35,IGI,1215.0,900.0
knox diamonds,lab,round,Excellent,Excellent,None,1156.19,856.44,18.0,18.0,super ideal,E,VVS2,1.35,IGI,1156.19,856.44
marlowe & co,lab,round,Excellent,Excellent,None,1172.0,868.15,18.0,18.0,super ideal,E,VVS2,1.35,IGI,1172.0,868.15
mei & co,lab,round,Excellent,Excellent,None,1160.0,859.26,18.0,18.0,super ideal,E,VVS2,1.35,IGI,1160.0,859.26
michelle kennedy,lab,round,Excellent,Excellent,None,1188.0,880.0,18.0,18.0,super ideal,E,VVS2,1.35,IGI,1188.0,880.0
nebula stones,lab,round,Excellent,Excellent,None,1185.04,877.81,18.0,18.0,super ideal,E,VVS2,1.35,IGI,1185.04,877.81
oasis diamonds,lab,round,Excellent,Excellent,None,1213.9,899.19,18.0,18.0,super ideal,E,VVS2,1.35,IGI,1213.9,899.19
periwinkle stones,lab,round,Excellent,Excellent,None,1204.0,891.85,18.0,18.0,super ideal,E,VVS2,1.35,IGI,1204.0,891.85
promenade jewelry,lab,round,Excellent,Excellent,None,1150.46,852.19,18.0,18.0,super ideal,E,VVS2,1.35,IGI,1150.46,852.19
sigma diamonds,lab,round,Excellent,Excellent,None,1157.18,857.17,18.0,18.0,super ideal,E,VVS2,1.35,IGI,1157.18,857.17
silva diamonds,lab,round,Excellent,Excellent,None,1148.0,850.37,18.0,18.0,super ideal,E,VVS2,1.35,IGI,1148.0,850.37
simetría,lab,round,Excellent,Excellent,None,1118.0,828.15,18.0,18.0,super ideal,E,VVS2,1.35,IGI,1118.0,828.15
taiga gems,lab,round,Excellent,Excellent,None,1173.0,868.89,18.0,18.0,super ideal,E,VVS2,1.35,IGI,1173.0,868.89
tamara,lab,round,Excellent,Excellent,None,1166.0,863.7,18.0,18.0,super ideal,E,VVS2,1.35,IGI,1166.0,863.7
temperley,lab,round,Excellent,Excellent,None,1207.93,894.76,18.0,18.0,super ideal,E,VVS2,1.35,IGI,1207.93,894.76
tilia diamonds,lab,round,Excellent,Excellent,None,1165.14,863.07,18.0,18.0,super ideal,E,VVS2,1.35,IGI,1165.14,863.07
vega diamonds,lab,round,Excellent,Excellent,None,1129.23,836.47,18.0,18.0,super ideal,E,VVS2,1.35,IGI,1129.23,836.47
white lily,lab,round,Excellent,Excellent,None,1215.0,900.0,18.0,18.0,super ideal,E,VVS2,1.35,IGI,1215.0,900.0
marlowe & co,lab,round,Excellent,Excellent,None,364.17,638.89,18.0,18.0,super ideal,G,VVS2,0.57,IGI,364.17,638.89
avignon diamonds,lab,round,Excellent,Excellent,None,1977.0,1156.14,18.0,18.0,ideal,D,VS1,1.71,IGI,1977.0,1156.14
camden gems,lab,round,Excellent,Excellent,None,1941.0,1135.09,18.0,18.0,ideal,D,VS1,1.71,IGI,1941.0,1135.09
equinox jewels,lab,round,Excellent,Excellent,None,1941.0,1135.09,18.0,18.0,ideal,D,VS1,1.71,IGI,1941.0,1135.09
eternity fine jewelers,lab,round,Excellent,Excellent,None,1977.0,1156.14,18.0,18.0,ideal,D,VS1,1.71,IGI,1977.0,1156.14
infinity diamonds,lab,round,Excellent,Excellent,None,1968.0,1150.88,18.0,18.0,ideal,D,VS1,1.71,IGI,1968.0,1150.88
jane brear,lab,round,Very Good,Excellent,None,1993.98,1166.07,18.0,18.0,ideal,D,VS1,1.71,IGI,1993.98,1166.07
marlowe & co,lab,round,Excellent,Excellent,None,2017.0,1179.53,17.0,18.0,ideal,D,VS1,1.71,IGI,2017.0,1179.53
mei & co,lab,round,Very Good,Excellent,None,1968.11,1150.94,18.0,18.0,ideal,D,VS1,1.71,IGI,1968.11,1150.94
michelle kennedy,lab,round,Excellent,Excellent,None,1993.0,1165.5,18.0,18.0,ideal,D,VS1,1.71,IGI,1993.0,1165.5
n. b. diamonds,lab,round,Excellent,Excellent,None,1944.0,1136.84,18.0,18.0,ideal,D,VS1,1.71,IGI,1944.0,1136.84
nebula stones,lab,round,Excellent,Excellent,None,2003.93,1171.89,18.0,18.0,ideal,D,VS1,1.71,IGI,2003.93,1171.89
oasis diamonds,lab,round,Excellent,Excellent,None,2047.0,1197.08,18.0,18.0,ideal,D,VS1,1.71,IGI,2047.0,1197.08
riley stones,lab,round,Excellent,Excellent,None,1961.0,1146.78,18.0,18.0,ideal,D,VS1,1.71,IGI,1961.0,1146.78
riviera jewels,lab,round,Excellent,Excellent,None,1986.0,1161.4,18.0,18.0,ideal,D,VS1,1.71,IGI,1986.0,1161.4
roma diamonds,lab,round,Excellent,Excellent,None,1975.0,1154.97,18.0,18.0,ideal,D,VS1,1.71,IGI,1975.0,1154.97
sigma diamonds,lab,round,Excellent,Excellent,None,1941.0,1135.09,18.0,18.0,ideal,D,VS1,1.71,IGI,1941.0,1135.09
silva diamonds,lab,round,Excellent,Excellent,None,1941.0,1135.09,18.0,18.0,ideal,D,VS1,1.71,IGI,1941.0,1135.09
simetría,lab,round,Excellent,Excellent,None,1937.06,1132.78,18.0,18.0,ideal,D,VS1,1.71,IGI,1937.06,1132.78
summit gems,lab,round,Excellent,Excellent,None,1968.0,1150.88,18.0,18.0,ideal,D,VS1,1.71,IGI,1968.0,1150.88
temperley,lab,round,Excellent,Excellent,None,2037.0,1191.23,18.0,18.0,ideal,D,VS1,1.71,IGI,2037.0,1191.23
tilia diamonds,lab,round,Excellent,Excellent,None,1985.02,1160.83,18.0,18.0,ideal,D,VS1,1.71,IGI,1985.02,1160.83
white lily,lab,round,Excellent,Excellent,None,1993.0,1165.5,18.0,18.0,ideal,D,VS1,1.71,IGI,1993.0,1165.5
temperley,lab,round,Excellent,Excellent,None,1895.48,1070.89,18.0,18.0,super ideal,I,SI2,1.77,IGI,1895.48,1070.89
cirrus gems,lab,round,Excellent,Excellent,None,3335.0,1272.9,18.0,18.0,ideal,G,VVS2,2.62,IGI,3335.0,1272.9
jane brear,lab,round,Excellent,Excellent,None,3516.33,1342.11,18.0,18.0,ideal,G,VVS2,2.62,IGI,3516.33,1342.11
michelle kennedy,lab,round,Excellent,Excellent,None,3503.0,1337.02,18.0,18.0,ideal,G,VVS2,2.62,IGI,3503.0,1337.02
n. b. diamonds,lab,round,Excellent,Excellent,None,3382.0,1290.84,18.0,18.0,ideal,G,VVS2,2.62,IGI,3382.0,1290.84
temperley,lab,round,Excellent,Excellent,None,3503.0,1337.02,18.0,18.0,ideal,G,VVS2,2.62,IGI,3503.0,1337.02
white lily,lab,round,Excellent,Excellent,None,3495.0,1333.97,18.0,18.0,ideal,G,VVS2,2.62,IGI,3495.0,1333.97
cirrus gems,lab,round,Excellent,Excellent,None,1083.0,746.9,18.0,18.0,ideal,F,VS2,1.45,IGI,1083.0,746.9
fabiola,lab,round,Excellent,Excellent,None,1088.0,750.34,18.0,18.0,ideal,F,VS2,1.45,IGI,1088.0,750.34
jane brear,lab,round,Excellent,Excellent,None,1109.92,765.46,18.0,18.0,ideal,F,VS2,1.45,IGI,1109.92,765.46
michelle kennedy,lab,round,Excellent,Excellent,None,1109.92,765.46,18.0,18.0,ideal,F,VS2,1.45,IGI,1109.92,765.46
serene peaks diamonds,lab,round,Excellent,Excellent,None,1106.0,762.76,17.0,18.0,ideal,F,VS2,1.45,IGI,1106.0,762.76
sigma diamonds,lab,round,Excellent,Excellent,None,1092.0,753.1,18.0,18.0,ideal,F,VS2,1.45,IGI,1092.0,753.1
temperley,lab,round,Excellent,Excellent,None,1109.92,765.46,18.0,18.0,ideal,F,VS2,1.45,IGI,1109.92,765.46
white lily,lab,round,Excellent,Excellent,None,1109.92,765.46,18.0,18.0,ideal,F,VS2,1.45,IGI,1109.92,765.46
michelle kennedy,lab,round,Excellent,Excellent,None,1540.0,747.57,18.0,18.0,ideal,I,VS1,2.06,IGI,1540.0,747.57
white lily,lab,round,Excellent,Excellent,None,3422.0,1661.17,18.0,18.0,ideal,I,VS1,2.06,IGI,3422.0,1661.17
fabiola,lab,cushion,Excellent,Excellent,None,699.48,679.11,14.0,15.0,very good,F,SI1,1.03,IGI,699.48,679.11
moyie,lab,cushion,Excellent,Excellent,None,723.0,701.94,15.0,15.0,very good,F,SI1,1.03,IGI,723.0,701.94
albert's creations,lab,round,Excellent,Excellent,None,4387.0,1733.99,18.0,18.0,super ideal,D,VVS2,2.53,IGI,4387.0,1733.99
avignon diamonds,lab,round,Excellent,Excellent,None,4255.0,1681.82,18.0,18.0,super ideal,D,VVS2,2.53,IGI,4255.0,1681.82
cv diamonds,lab,round,Excellent,Excellent,None,4411.0,1743.48,18.0,18.0,super ideal,D,VVS2,2.53,IGI,4411.0,1743.48
felicity diamonds,lab,round,Excellent,Excellent,None,4411.0,1743.48,18.0,18.0,super ideal,D,VVS2,2.53,IGI,4411.0,1743.48
jane brear,lab,round,Excellent,Excellent,None,4409.0,1742.69,18.0,18.0,super ideal,D,VVS2,2.53,IGI,4409.0,1742.69
la marquise,lab,round,Excellent,Excellent,None,4388.0,1734.39,18.0,18.0,super ideal,D,VVS2,2.53,IGI,4388.0,1734.39
meridian gems,lab,round,Excellent,Excellent,None,4605.0,1820.16,18.0,18.0,super ideal,D,VVS2,2.53,IGI,4605.0,1820.16
michelle kennedy,lab,round,Excellent,Excellent,None,4411.0,1743.48,18.0,18.0,super ideal,D,VVS2,2.53,IGI,4411.0,1743.48
sara's diamonds,lab,round,Excellent,Excellent,None,4546.0,1796.84,18.0,18.0,super ideal,D,VVS2,2.53,IGI,4546.0,1796.84
serenade diamonds,lab,round,Excellent,Excellent,None,4191.0,1656.52,18.0,18.0,super ideal,D,VVS2,2.53,IGI,4191.0,1656.52
temperley,lab,round,Excellent,Excellent,None,4411.0,1743.48,18.0,18.0,super ideal,D,VVS2,2.53,IGI,4411.0,1743.48
jane brear,lab,round,Excellent,Excellent,None,2457.0,1101.79,18.0,18.0,super ideal,E,VS2,2.23,IGI,2457.0,1101.79
michelle kennedy,lab,round,Excellent,Excellent,None,2433.77,1091.38,18.0,18.0,super ideal,E,VS2,2.23,IGI,2433.77,1091.38
periwinkle stones,lab,round,Excellent,Excellent,None,2459.0,1102.69,18.0,18.0,super ideal,E,VS2,2.23,IGI,2459.0,1102.69
white lily,lab,round,Excellent,Excellent,None,2433.77,1091.38,18.0,18.0,super ideal,E,VS2,2.23,IGI,2433.77,1091.38
jane brear,lab,round,Excellent,Excellent,None,344.0,430.0,18.0,18.0,super ideal,G,VS1,0.8,IGI,344.0,430.0
temperley,lab,round,Excellent,Excellent,None,1866.0,1072.41,18.0,18.0,super ideal,J,VS1,1.74,IGI,1866.0,1072.41
clermont diamonds,lab,round,Excellent,Excellent,None,896.0,722.58,18.0,18.0,ideal,G,VVS2,1.24,IGI,896.0,722.58
michelle kennedy,lab,round,Excellent,Very Good,None,915.4,738.23,18.0,18.0,ideal,G,VVS2,1.24,IGI,915.4,738.23
roma diamonds,lab,round,Excellent,Excellent,None,903.0,728.23,18.0,18.0,ideal,G,VVS2,1.24,IGI,903.0,728.23
sunset gems,lab,round,Excellent,Excellent,None,890.83,718.41,18.0,18.0,ideal,G,VVS2,1.24,IGI,890.83,718.41
taiga gems,lab,round,Excellent,Excellent,None,888.9,716.85,18.0,18.0,ideal,G,VVS2,1.24,IGI,888.9,716.85
temperley,lab,round,Excellent,Excellent,None,962.16,775.94,18.0,18.0,ideal,G,VVS2,1.24,IGI,962.16,775.94
silva diamonds,lab,radiant,Excellent,Excellent,None,322.0,644.0,15.0,15.0,very good,D,SI1,0.5,IGI,322.0,644.0
bella gems,lab,round,Excellent,Excellent,None,1717.0,1066.46,18.0,18.0,super ideal,E,VVS2,1.61,IGI,1717.0,1066.46
clermont diamonds,lab,round,Excellent,Excellent,None,1723.0,1070.19,18.0,18.0,super ideal,E,VVS2,1.61,IGI,1723.0,1070.19
ember star,lab,round,Excellent,Excellent,None,1726.32,1072.25,18.0,18.0,super ideal,E,VVS2,1.61,IGI,1726.32,1072.25
equinox jewels,lab,round,Excellent,Excellent,None,1769.0,1098.76,18.0,18.0,super ideal,E,VVS2,1.61,IGI,1769.0,1098.76
eternity fine jewelers,lab,round,Excellent,Excellent,None,1721.0,1068.94,18.0,18.0,super ideal,E,VVS2,1.61,IGI,1721.0,1068.94
fiona clément,lab,round,Excellent,Excellent,None,1713.0,1063.98,18.0,18.0,super ideal,E,VVS2,1.61,IGI,1713.0,1063.98
jane brear,lab,round,Excellent,Excellent,None,2003.0,1244.1,18.0,18.0,super ideal,E,VVS2,1.61,IGI,2003.0,1244.1
michelle kennedy,lab,round,Excellent,Excellent,None,1749.82,1086.84,18.0,18.0,super ideal,E,VVS2,1.61,IGI,1749.82,1086.84
rosella,lab,round,Excellent,Excellent,None,1708.0,1060.87,18.0,18.0,super ideal,E,VVS2,1.61,IGI,1708.0,1060.87
summit gems,lab,round,Excellent,Excellent,None,1721.35,1069.16,18.0,18.0,super ideal,E,VVS2,1.61,IGI,1721.35,1069.16
tamara,lab,round,Excellent,Excellent,None,1736.0,1078.26,18.0,18.0,super ideal,E,VVS2,1.61,IGI,1736.0,1078.26
temperley,lab,round,Excellent,Excellent,None,1761.15,1093.88,18.0,18.0,super ideal,E,VVS2,1.61,IGI,1761.15,1093.88
thalassa gems,lab,round,Excellent,Excellent,None,1713.0,1063.98,18.0,18.0,super ideal,E,VVS2,1.61,IGI,1713.0,1063.98
vega diamonds,lab,round,Excellent,Excellent,None,1670.0,1037.27,18.0,18.0,super ideal,E,VVS2,1.61,IGI,1670.0,1037.27
white lily,lab,round,Excellent,Excellent,None,1756.0,1090.68,18.0,18.0,super ideal,E,VVS2,1.61,IGI,1756.0,1090.68
cornerstone,lab,oval,Very Good,Very Good,None,363.0,684.91,15.0,15.0,super ideal,D,VVS2,0.53,IGI,363.0,684.91
eternal flame,lab,oval,Very Good,Very Good,None,371.0,700.0,15.0,15.0,super ideal,D,VVS2,0.53,IGI,371.0,700.0
magnolia,lab,oval,Very Good,Very Good,None,357.0,673.58,15.0,15.0,super ideal,D,VVS2,0.53,IGI,357.0,673.58
meadow & co,lab,oval,Excellent,Excellent,None,373.0,703.77,15.0,15.0,super ideal,D,VVS2,0.53,IGI,373.0,703.77
michelle kennedy,lab,oval,Excellent,Very Good,None,369.65,697.45,15.0,15.0,super ideal,D,VVS2,0.53,IGI,369.65,697.45
promenade jewelry,lab,oval,Excellent,Very Good,None,346.0,652.83,15.0,15.0,super ideal,D,VVS2,0.53,IGI,346.0,652.83
rosella,lab,oval,Very Good,Very Good,None,346.0,652.83,15.0,15.0,super ideal,D,VVS2,0.53,IGI,346.0,652.83
silva diamonds,lab,oval,Excellent,Excellent,None,362.0,683.02,15.0,15.0,super ideal,D,VVS2,0.53,IGI,362.0,683.02
temperley,lab,oval,Excellent,Excellent,None,387.0,730.19,15.0,15.0,super ideal,D,VVS2,0.53,IGI,387.0,730.19
bayside gems,lab,round,Excellent,Excellent,None,859.95,811.27,18.0,18.0,super ideal,D,VVS2,1.06,IGI,859.95,811.27
cascade diamonds,lab,round,Excellent,Excellent,None,890.0,839.62,18.0,18.0,super ideal,D,VVS2,1.06,IGI,890.0,839.62
ember star,lab,round,Excellent,Excellent,None,873.46,824.02,18.0,18.0,super ideal,D,VVS2,1.06,IGI,873.46,824.02
equinox jewels,lab,round,Excellent,Excellent,None,887.0,836.79,18.0,18.0,super ideal,D,VVS2,1.06,IGI,887.0,836.79
eternity fine jewelers,lab,round,Excellent,Excellent,None,886.54,836.36,18.0,18.0,super ideal,D,VVS2,1.06,IGI,886.54,836.36
hazel diamonds,lab,round,Excellent,Excellent,None,881.0,831.13,18.0,18.0,super ideal,D,VVS2,1.06,IGI,881.0,831.13
iris diamonds,lab,round,Excellent,Excellent,None,886.0,835.85,18.0,18.0,super ideal,D,VVS2,1.06,IGI,886.0,835.85
joan cooper,lab,round,Excellent,Excellent,None,872.62,823.23,18.0,18.0,super ideal,D,VVS2,1.06,IGI,872.62,823.23
knox diamonds,lab,round,Excellent,Excellent,None,878.58,828.85,18.0,18.0,super ideal,D,VVS2,1.06,IGI,878.58,828.85
michelle kennedy,lab,round,Excellent,Excellent,None,885.0,834.91,18.0,18.0,super ideal,D,VVS2,1.06,IGI,885.0,834.91
n. b. diamonds,lab,round,Excellent,Excellent,None,888.0,837.74,18.0,18.0,super ideal,D,VVS2,1.06,IGI,888.0,837.74
promenade jewelry,lab,round,Excellent,Excellent,None,878.0,828.3,18.0,18.0,super ideal,D,VVS2,1.06,IGI,878.0,828.3
riviera jewels,lab,round,Excellent,Excellent,None,889.0,838.68,18.0,18.0,super ideal,D,VVS2,1.06,IGI,889.0,838.68
roma diamonds,lab,round,Excellent,Very Good,None,886.0,835.85,18.0,18.0,super ideal,D,VVS2,1.06,IGI,886.0,835.85
serenade diamonds,lab,round,Excellent,Excellent,None,888.0,837.74,18.0,18.0,super ideal,D,VVS2,1.06,IGI,888.0,837.74
silva diamonds,lab,round,Excellent,Excellent,None,885.0,834.91,18.0,18.0,super ideal,D,VVS2,1.06,IGI,885.0,834.91
simetría,lab,round,Excellent,Excellent,None,884.56,834.49,18.0,18.0,super ideal,D,VVS2,1.06,IGI,884.56,834.49
temperley,lab,round,Excellent,Excellent,None,870.57,821.29,18.0,18.0,super ideal,D,VVS2,1.06,IGI,870.57,821.29
tilia diamonds,lab,round,Excellent,Excellent,None,881.57,831.67,18.0,18.0,super ideal,D,VVS2,1.06,IGI,881.57,831.67
westport jewelry,lab,round,Excellent,Excellent,None,884.0,833.96,18.0,18.0,super ideal,D,VVS2,1.06,IGI,884.0,833.96
white lily,lab,round,Excellent,Excellent,None,879.25,829.48,18.0,18.0,super ideal,D,VVS2,1.06,IGI,879.25,829.48
zimmerman diamonds,lab,round,Excellent,Excellent,None,887.54,837.3,18.0,18.0,super ideal,D,VVS2,1.06,IGI,887.54,837.3
albert's creations,lab,oval,Excellent,Excellent,None,824.86,749.87,15.0,15.0,super ideal,E,SI1,1.1,IGI,824.86,749.87
michelle kennedy,lab,oval,Excellent,Excellent,None,837.79,761.63,15.0,15.0,super ideal,E,SI1,1.1,IGI,837.79,761.63
periwinkle stones,lab,oval,Excellent,Excellent,None,831.0,755.45,15.0,15.0,super ideal,E,SI1,1.1,IGI,831.0,755.45
taiga gems,lab,oval,Excellent,Excellent,None,813.0,739.09,15.0,15.0,super ideal,E,SI1,1.1,IGI,813.0,739.09
temperley,lab,oval,Excellent,Excellent,None,844.0,767.27,15.0,15.0,super ideal,E,SI1,1.1,IGI,844.0,767.27
vega diamonds,lab,oval,Excellent,Excellent,None,800.11,727.37,15.0,15.0,super ideal,E,SI1,1.1,IGI,800.11,727.37
white lily,lab,oval,Excellent,Excellent,None,827.84,752.58,15.0,15.0,super ideal,E,SI1,1.1,IGI,827.84,752.58
meridian crafts,lab,round,Excellent,Excellent,None,604.0,671.11,18.0,18.0,super ideal,G,VS1,0.9,IGI,604.0,671.11
nova stars,lab,round,Excellent,Excellent,None,577.0,641.11,18.0,18.0,super ideal,G,VS1,0.9,IGI,577.0,641.11
